-17.366761,-66.126019
-17.359528,-66.147678
-17.368423,-66.135771
-17.365551,-66.134446
-17.369725,-66.120638
-17.374802,-66.126591
-17.366377,-66.117669
-17.369970,-66.138520
-17.375255,-66.117400
-17.373507,-66.115310
-17.369710,-66.130971
-17.365563,-66.135152
-17.372391,-66.113424
-17.364036,-66.130197
-17.374314,-66.118665
-17.368587,-66.119672
-17.370575,-66.134280
-17.363769,-66.121732
-17.366678,-66.118468
-17.372162,-66.113081
-17.365435,-66.126420
-17.365031,-66.123095
-17.366979,-66.115411
-17.366956,-66.135950
-17.369065,-66.135413
-17.370063,-66.132839
-17.363954,-66.146739
-17.361798,-66.135764
-17.376412,-66.126771
-17.374814,-66.130012
-17.369759,-66.132186
-17.373969,-66.122676
-17.368611,-66.137427
-17.371542,-66.133543
-17.373117,-66.115857
-17.369233,-66.113754
-17.378803,-66.124266
-17.376019,-66.129929
-17.361774,-66.141742
-17.366504,-66.136269
-17.365693,-66.118560
-17.368936,-66.116494
-17.370491,-66.123883
-17.357832,-66.148758
-17.370462,-66.117431
-17.372218,-66.131795
-17.364651,-66.141698
-17.369519,-66.121469
-17.367914,-66.138330
-17.368685,-66.143459
-17.367528,-66.119130
-17.373553,-66.113468
-17.364121,-66.120470
-17.365665,-66.139053
-17.369851,-66.115864
-17.365996,-66.121899
-17.370086,-66.133801
-17.366580,-66.132566
-17.377850,-66.127027
-17.364316,-66.144608
-17.374107,-66.126972
-17.370430,-66.123631
-17.376428,-66.125532
-17.373559,-66.122829
-17.372273,-66.112790
-17.365105,-66.127605
-17.361899,-66.140208
-17.367352,-66.112731
-17.369869,-66.140452
-17.363011,-66.128098
-17.362702,-66.138046
-17.372177,-66.130433
-17.366995,-66.113817
-17.365323,-66.138870
-17.370751,-66.129708
-17.365531,-66.143752
-17.364620,-66.123871
-17.371539,-66.112096
-17.366076,-66.133889
-17.377370,-66.126026
-17.363996,-66.125892
-17.359613,-66.146944
-17.362081,-66.147693
-17.372721,-66.123411
-17.367317,-66.113586
-17.375226,-66.128282
-17.370184,-66.111423
-17.377722,-66.120606
-17.379011,-66.127386
-17.369991,-66.110263
-17.374612,-66.120946
-17.373681,-66.131665
-17.373733,-66.113852
-17.376741,-66.127315
-17.372900,-66.134060
-17.365499,-66.107661
-17.367438,-66.134761
-17.364997,-66.135475
-17.372008,-66.119119
-17.373329,-66.119140
-17.366942,-66.121761
-17.364230,-66.131104
-17.369223,-66.128076
-17.370257,-66.129772
-17.375630,-66.121631
-17.365443,-66.117459
-17.363979,-66.128948
-17.367682,-66.113759
-17.378701,-66.117471
-17.370570,-66.132215
-17.367949,-66.117587
-17.371202,-66.112412
-17.366920,-66.147963
-17.364901,-66.125257
-17.360344,-66.149261
-17.376786,-66.123365
-17.378838,-66.123689
-17.363284,-66.142490
-17.367015,-66.140547
-17.369418,-66.112973
-17.373158,-66.125561
-17.372930,-66.130105
-17.371468,-66.114728
-17.371355,-66.136079
-17.362484,-66.145963
-17.373177,-66.127318
-17.369594,-66.110568
-17.365458,-66.138286
-17.367531,-66.109328
-17.368073,-66.121440
-17.370602,-66.120548
-17.363893,-66.141083
-17.373342,-66.112877
-17.362336,-66.142621
-17.369755,-66.121422
-17.360248,-66.148953
-17.376341,-66.129912
-17.365193,-66.138008
-17.360351,-66.147124
-17.364768,-66.133572
-17.363512,-66.138566
-17.363727,-66.148444
-17.364967,-66.137868
-17.364222,-66.142243
-17.364830,-66.134642
-17.372544,-66.135116
-17.366397,-66.132335
-17.359912,-66.147654
-17.361720,-66.141770
-17.368587,-66.125358
-17.364547,-66.127151
-17.370129,-66.141105
-17.372800,-66.114338
-17.371480,-66.112788
-17.377169,-66.122784
-17.363286,-66.142540
-17.373362,-66.127196
-17.365646,-66.137489
-17.362805,-66.148305
-17.357373,-66.149392
-17.376183,-66.124902
-17.367185,-66.146077
-17.375871,-66.119432
-17.368368,-66.115394
-17.373248,-66.131865
-17.366663,-66.130662
-17.374590,-66.128124
-17.368397,-66.128015
-17.376875,-66.119969
-17.363195,-66.130364
-17.365906,-66.128230
-17.378807,-66.128581
-17.369944,-66.128565
-17.368345,-66.139253
-17.369978,-66.123829
-17.367147,-66.128584
-17.368377,-66.139152
-17.371391,-66.123362
-17.361537,-66.141549
-17.368785,-66.115121
-17.375220,-66.125813
-17.366242,-66.113341
-17.370667,-66.137857
-17.364382,-66.131507
-17.363002,-66.140984
-17.373734,-66.115618
-17.366705,-66.125108
-17.364896,-66.135097
-17.378391,-66.122107
-17.366368,-66.134159
-17.368119,-66.135018
-17.364071,-66.127591
-17.379747,-66.126247
-17.362299,-66.146714
-17.374658,-66.130074
-17.365543,-66.130928
-17.363436,-66.125478
-17.364097,-66.131468
-17.366175,-66.131226
-17.361141,-66.144714
-17.362093,-66.141554
-17.372481,-66.117620
-17.372572,-66.124414
-17.379627,-66.123535
-17.370813,-66.121804
-17.363362,-66.132589
-17.372237,-66.117840
-17.379961,-66.123374
-17.370225,-66.128036
-17.368964,-66.131368
-17.373946,-66.114285
-17.368931,-66.136442
-17.368772,-66.131626
-17.378018,-66.120457
-17.365132,-66.141978
-17.373987,-66.123916
-17.360834,-66.146925
-17.363794,-66.139294
-17.366788,-66.148132
-17.362675,-66.136895
-17.363896,-66.131545
-17.379203,-66.124292
-17.365510,-66.114101
-17.363048,-66.141498
-17.368029,-66.136856
-17.365370,-66.123937
-17.364595,-66.120485
-17.365434,-66.125434
-17.372088,-66.113784
-17.379006,-66.119958
-17.364331,-66.121784
-17.360477,-66.143640
-17.365441,-66.141802
-17.366964,-66.115739
-17.380113,-66.126992
-17.378456,-66.117524
-17.359981,-66.149231
-17.359666,-66.149828
-17.374462,-66.129763
-17.370449,-66.120470
-17.363714,-66.143703
-17.368884,-66.140257
-17.373953,-66.125462
-17.367560,-66.119314
-17.379498,-66.127911
-17.369708,-66.127278
-17.364903,-66.128177
-17.366590,-66.141495
-17.374623,-66.119727
-17.371346,-66.128786
-17.374510,-66.126709
-17.363308,-66.134872
-17.369799,-66.132306
-17.363797,-66.147966
-17.367905,-66.144382
-17.365583,-66.140426
-17.369097,-66.113897
-17.375386,-66.122235
-17.376745,-66.127909
-17.365709,-66.125873
-17.368312,-66.128889
-17.375562,-66.122376
-17.360407,-66.146779
-17.374542,-66.119637
-17.368821,-66.117219
-17.369478,-66.141217
-17.365185,-66.119068
-17.374455,-66.113984
-17.362789,-66.141543
-17.375585,-66.124959
-17.372576,-66.115170
-17.375360,-66.120030
-17.367831,-66.127382
-17.365198,-66.120280
-17.365389,-66.129632
-17.365864,-66.129662
-17.363058,-66.126679
-17.369379,-66.139271
-17.369838,-66.111518
-17.366016,-66.111445
-17.367236,-66.130880
-17.365336,-66.133391
-17.365475,-66.128740
-17.376610,-66.115485
-17.374468,-66.116775
-17.371081,-66.119183
-17.374165,-66.113301
-17.367168,-66.129234
-17.368566,-66.142469
-17.368296,-66.127763
-17.362473,-66.144359
-17.370855,-66.134262
-17.371935,-66.117166
-17.367951,-66.134374
-17.372673,-66.124830
-17.370991,-66.139180
-17.371532,-66.134668
-17.365742,-66.146391
-17.368995,-66.132833
-17.368244,-66.117266
-17.379151,-66.124972
-17.377879,-66.116754
-17.369688,-66.124303
-17.377173,-66.115922
-17.377122,-66.117915
-17.370788,-66.117831
-17.375629,-66.116384
-17.375451,-66.123892
-17.370368,-66.119721
-17.369975,-66.118608
-17.363670,-66.148430
-17.369026,-66.123815
-17.374138,-66.128137
-17.369926,-66.130296
-17.372852,-66.136418
-17.368208,-66.145236
-17.364826,-66.130111
-17.367023,-66.113785
-17.375595,-66.122890
-17.372400,-66.125996
-17.371850,-66.119267
-17.363872,-66.140135
-17.368788,-66.115816
-17.368035,-66.130196
-17.372488,-66.114951
-17.367998,-66.135154
-17.370042,-66.137711
-17.372377,-66.111308
-17.368432,-66.131141
-17.362836,-66.145184
-17.368565,-66.110154
-17.366031,-66.146135
-17.370741,-66.127387
-17.366694,-66.128476
-17.369291,-66.121157
-17.365190,-66.123127
-17.370543,-66.132552
-17.362023,-66.141831
-17.365496,-66.142307
-17.366655,-66.137477
-17.366016,-66.148660
-17.362554,-66.136489
-17.378808,-66.126822
-17.367703,-66.111355
-17.371404,-66.130625
-17.364145,-66.145608
-17.377524,-66.125280
-17.376372,-66.114778
-17.366404,-66.130652
-17.368053,-66.114129
-17.368900,-66.114031
-17.367668,-66.141875
-17.368747,-66.132653
-17.362982,-66.125042
-17.366926,-66.120421
-17.367455,-66.126720
-17.370965,-66.117041
-17.369998,-66.127636
-17.368678,-66.140339
-17.369009,-66.110517
-17.377187,-66.128628
-17.364369,-66.146292
-17.365624,-66.124798
-17.362642,-66.144683
-17.371520,-66.111686
-17.365442,-66.146412
-17.365639,-66.132441
-17.371542,-66.121327
-17.361795,-66.145543
-17.366696,-66.140989
-17.368305,-66.132295
-17.377044,-66.125669
-17.367368,-66.113713
-17.368210,-66.132775
-17.366029,-66.128135
-17.369163,-66.111765
-17.366795,-66.131329
-17.373338,-66.120182
-17.364917,-66.127727
-17.363382,-66.138950
-17.364471,-66.146394
-17.366605,-66.127000
-17.379201,-66.121195
-17.373353,-66.123341
-17.363541,-66.135899
-17.368786,-66.136610
-17.360462,-66.144184
