-17.388921,-66.180704
-17.362508,-66.198053
-17.362919,-66.184807
-17.369879,-66.197205
-17.376374,-66.179712
-17.359139,-66.198265
-17.359151,-66.192002
-17.388602,-66.183208
-17.383269,-66.181285
-17.368762,-66.184482
-17.361464,-66.195351
-17.365342,-66.193040
-17.357186,-66.203270
-17.376701,-66.188260
-17.366156,-66.180394
-17.356459,-66.200655
-17.378429,-66.192413
-17.383512,-66.190464
-17.372236,-66.191934
-17.380628,-66.205658
-17.390756,-66.190753
-17.368009,-66.194367
-17.390403,-66.188955
-17.368524,-66.185205
-17.357539,-66.187213
-17.379024,-66.200415
-17.374720,-66.194335
-17.361315,-66.197587
-17.357650,-66.192544
-17.353304,-66.194557
-17.351506,-66.199027
-17.363734,-66.194786
-17.387914,-66.193600
-17.378196,-66.178773
-17.381618,-66.182877
-17.350328,-66.200864
-17.381425,-66.178650
-17.387776,-66.179280
-17.372985,-66.188242
-17.355876,-66.190453
-17.371023,-66.192212
-17.373988,-66.188657
-17.385684,-66.185554
-17.378885,-66.204762
-17.386889,-66.188274
-17.377210,-66.202412
-17.374232,-66.194482
-17.389582,-66.183749
-17.388410,-66.186075
-17.366352,-66.198605
-17.389383,-66.185138
-17.366949,-66.198353
-17.360817,-66.191712
-17.379268,-66.195852
-17.367859,-66.203899
-17.374114,-66.193234
-17.361518,-66.192637
-17.357577,-66.201956
-17.349366,-66.198967
-17.374093,-66.203532
-17.357138,-66.187242
-17.390268,-66.186128
-17.353653,-66.198337
-17.372862,-66.183494
-17.371033,-66.177373
-17.387894,-66.188654
-17.366316,-66.191457
-17.387794,-66.179772
-17.357980,-66.193428
-17.369215,-66.201781
-17.363001,-66.183049
-17.366911,-66.188760
-17.372948,-66.193825
-17.358682,-66.192356
-17.360368,-66.197190
-17.389667,-66.180976
-17.369822,-66.179171
-17.386472,-66.179785
-17.384686,-66.187853
-17.361216,-66.192491
-17.366030,-66.189553
-17.354608,-66.198099
-17.384022,-66.178820
-17.352554,-66.196075
-17.367347,-66.199784
-17.366417,-66.186271
-17.369615,-66.180079
-17.387442,-66.187706
-17.380018,-66.180695
-17.377588,-66.189479
-17.376672,-66.187856
-17.389856,-66.189302
-17.357097,-66.196792
-17.387136,-66.190986
-17.364407,-66.204526
-17.372304,-66.184123
-17.378176,-66.186203
-17.373491,-66.195686
-17.373185,-66.198860
-17.362664,-66.194464
-17.366910,-66.193904
-17.384600,-66.181217
-17.352278,-66.197190
-17.383379,-66.195938
-17.376590,-66.187595
-17.383692,-66.195629
-17.353536,-66.192458
-17.364563,-66.199679
-17.375663,-66.191805
-17.387220,-66.185402
-17.368072,-66.197646
-17.374038,-66.181717
-17.378588,-66.184540
-17.383049,-66.195615
-17.379997,-66.196669
-17.351259,-66.193627
-17.358543,-66.193388
-17.386897,-66.185010
-17.370083,-66.190171
-17.391047,-66.180734
-17.370555,-66.196022
-17.359542,-66.189449
-17.351880,-66.193081
-17.375885,-66.203219
-17.388595,-66.186791
-17.367116,-66.188886
-17.375624,-66.185994
-17.367908,-66.186028
-17.376069,-66.200666
-17.376575,-66.196903
-17.362716,-66.198551
-17.378726,-66.177965
-17.371677,-66.206409
-17.354742,-66.197205
-17.372010,-66.191059
-17.385471,-66.194041
-17.388261,-66.183480
-17.358408,-66.194864
-17.358436,-66.201066
-17.387200,-66.190390
-17.359384,-66.200568
-17.391226,-66.193470
-17.366840,-66.205403
-17.356512,-66.197834
-17.366896,-66.193582
-17.363473,-66.183496
-17.361616,-66.201092
-17.383851,-66.182951
-17.381349,-66.190750
-17.370912,-66.200481
-17.367705,-66.194013
-17.387344,-66.190054
-17.383336,-66.185827
-17.365548,-66.198321
-17.366909,-66.192443
-17.352351,-66.196460
-17.367684,-66.182497
-17.377604,-66.185867
-17.352061,-66.195377
-17.385939,-66.195798
-17.359475,-66.188452
-17.390109,-66.193086
-17.377849,-66.177084
-17.373066,-66.203333
-17.364063,-66.185789
-17.373430,-66.203087
